q0,deltaQ0,wMu,firstmoment,secondmoment,thirdmoment,skewness
0.279,0.001,0.1579591836734694,0.28241,0.0798,0.022544,2.511582
0.279,0.001,0.16387755102040816,0.282663,0.0799,0.022607,2.529076
0.279,0.001,0.16979591836734695,0.282924,0.0801,0.022673,2.542641
0.279,0.001,0.1757142857142857,0.283194,0.0802,0.022742,2.552904
0.279,0.001,0.1816326530612245,0.283473,0.0804,0.022813,2.560386
0.279,0.001,0.18755102040816327,0.28376,0.0806,0.022887,2.565518
0.279,0.001,0.19346938775510206,0.284055,0.0807,0.022963,2.56866
0.279,0.001,0.19938775510204082,0.284358,0.0809,0.023041,2.570118
0.279,0.001,0.20530612244897958,0.284669,0.0811,0.023123,2.570147
0.279,0.001,0.21122448979591837,0.284989,0.0813,0.023207,2.568962
0.279,0.001,0.21714285714285714,0.285317,0.0815,0.023293,2.566744
0.279,0.001,0.22306122448979593,0.285652,0.0817,0.023383,2.563643
0.279,0.001,0.2289795918367347,0.285996,0.0819,0.023475,2.559777
0.279,0.001,0.23489795918367348,0.286347,0.0821,0.023569,2.555241
0.279,0.001,0.24081632653061225,0.286706,0.0823,0.023667,2.550101
0.279,0.001,0.24673469387755104,0.287073,0.0825,0.023767,2.544399
0.279,0.001,0.25265306122448977,0.287448,0.0828,0.02387,2.538152
0.279,0.001,0.25857142857142856,0.28783,0.083,0.023976,2.531353
0.279,0.001,0.26448979591836735,0.28822,0.0832,0.024085,2.523978
0.279,0.001,0.27040816326530615,0.288618,0.0835,0.024196,2.515981
0.279,0.001,0.2763265306122449,0.289023,0.0837,0.024311,2.507306
0.279,0.001,0.28224489795918367,0.289435,0.084,0.024428,2.497886
0.279,0.001,0.28816326530612246,0.289854,0.0842,0.024549,2.487649
0.279,0.001,0.2940816326530612,0.290281,0.0845,0.024672,2.476525
0.279,0.001,0.3,0.290714,0.0848,0.024798,2.464447
0.28,0.001,0.01,0.280066,0.0784,0.021968,-0.579556
0.28,0.001,0.015918367346938776,0.280084,0.0784,0.021972,-0.549906
0.28,0.001,0.02183673469387755,0.28011,0.0785,0.021979,-0.494033
0.28,0.001,0.027755102040816326,0.280144,0.0785,0.021986,-0.402119
0.28,0.001,0.0336734693877551,0.280186,0.0785,0.021997,-0.270078
0.28,0.001,0.03959183673469388,0.280239,0.0785,0.022009,-0.103627
0.28,0.001,0.04551020408163265,0.280303,0.0786,0.022024,0.089233
0.28,0.001,0.05142857142857143,0.280378,0.0786,0.022042,0.305014
0.28,0.001,0.057346938775510205,0.280463,0.0787,0.022062,0.541223
0.28,0.001,0.06326530612244897,0.280559,0.0787,0.022085,0.791019
0.28,0.001,0.06918367346938775,0.280665,0.0788,0.02211,1.043013
0.28,0.001,0.07510204081632653,0.280781,0.0788,0.022138,1.28481
0.28,0.001,0.08102040816326529,0.280907,0.0789,0.022168,1.506568
0.28,0.001,0.08693877551020407,0.281043,0.079,0.022201,1.702593
0.28,0.001,0.09285714285714285,0.281188,0.0791,0.022236,1.871073
0.28,0.001,0.09877551020408162,0.281343,0.0792,0.022273,2.012917
0.28,0.001,0.1046938775510204,0.281507,0.0793,0.022313,2.130536
0.28,0.001,0.11061224489795918,0.28168,0.0794,0.022355,2.226939
0.28,0.001,0.11653061224489795,0.281862,0.0795,0.0224,2.305201
0.28,0.001,0.12244897959183673,0.282054,0.0796,0.022447,2.3682
0.28,0.001,0.12836734693877552,0.282255,0.0797,0.022496,2.418505
0.28,0.001,0.13428571428571429,0.282465,0.0798,0.022548,2.458348
0.28,0.001,0.14020408163265308,0.282684,0.0799,0.022602,2.489631
0.28,0.001,0.14612244897959184,0.282912,0.0801,0.022659,2.51395
0.28,0.001,0.1520408163265306,0.283148,0.0802,0.022718,2.532627
0.28,0.001,0.1579591836734694,0.283394,0.0803,0.02278,2.546745
0.28,0.001,0.16387755102040816,0.283648,0.0805,0.022844,2.557181
0.28,0.001,0.16979591836734695,0.283911,0.0806,0.022911,2.564644
0.28,0.001,0.1757142857142857,0.284182,0.0808,0.02298,2.569701
0.28,0.001,0.1816326530612245,0.284461,0.081,0.023052,2.572805
0.28,0.001,0.18755102040816327,0.284749,0.0811,0.023127,2.574316
0.28,0.001,0.19346938775510206,0.285045,0.0813,0.023204,2.574523
0.28,0.001,0.19938775510204082,0.285349,0.0815,0.023283,2.573654
0.28,0.001,0.20530612244897958,0.285662,0.0817,0.023365,2.571892
0.28,0.001,0.21122448979591837,0.285982,0.0819,0.02345,2.569381
0.28,0.001,0.21714285714285714,0.28631,0.0821,0.023537,2.566233
0.28,0.001,0.22306122448979593,0.286647,0.0823,0.023628,2.562533
0.28,0.001,0.2289795918367347,0.286991,0.0825,0.02372,2.558341
0.28,0.001,0.23489795918367348,0.287343,0.0827,0.023816,2.553696
0.28,0.001,0.24081632653061225,0.287702,0.0829,0.023914,2.548612
0.28,0.001,0.24673469387755104,0.288069,0.0831,0.024015,2.543083
0.28,0.001,0.25265306122448977,0.288444,0.0833,0.024119,2.537084
0.28,0.001,0.25857142857142856,0.288826,0.0836,0.024225,2.530568
0.28,0.001,0.26448979591836735,0.289216,0.0838,0.024335,2.523476
0.28,0.001,0.27040816326530615,0.289613,0.084,0.024447,2.515734
0.28,0.001,0.2763265306122449,0.290018,0.0843,0.024562,2.507259
0.28,0.001,0.28224489795918367,0.29043,0.0846,0.02468,2.497965
0.28,0.001,0.28816326530612246,0.290849,0.0848,0.024801,2.487766
0.28,0.001,0.2940816326530612,0.291274,0.0851,0.024925,2.476583
0.28,0.001,0.3,0.291707,0.0853,0.025052,2.464345
0.281,0.001,0.01,0.280947,0.0789,0.022176,0.50356
0.281,0.001,0.015918367346938776,0.280971,0.0789,0.022182,0.476608
0.281,0.001,0.02183673469387755,0.281007,0.079,0.022191,0.433712
0.281,0.001,0.027755102040816326,0.281055,0.079,0.022202,0.377367
0.281,0.001,0.0336734693877551,0.281115,0.079,0.022216,0.317851
0.281,0.001,0.03959183673469388,0.281184,0.0791,0.022233,0.274179
0.281,0.001,0.04551020408163265,0.281261,0.0791,0.022251,0.268439
0.281,0.001,0.05142857142857143,0.281347,0.0792,0.022272,0.317903
0.281,0.001,0.057346938775510205,0.281442,0.0792,0.022294,0.429431
0.281,0.001,0.06326530612244897,0.281545,0.0793,0.022319,0.597431
0.281,0.001,0.06918367346938775,0.281657,0.0793,0.022346,0.80602
0.281,0.001,0.07510204081632653,0.281779,0.0794,0.022375,1.034541
0.281,0.001,0.08102040816326529,0.281909,0.0795,0.022406,1.263513
0.281,0.001,0.08693877551020407,0.282049,0.0796,0.02244,1.478415
0.281,0.001,0.09285714285714285,0.282197,0.0796,0.022476,1.670707
0.281,0.001,0.09877551020408162,0.282355,0.0797,0.022515,1.836979
0.281,0.001,0.1046938775510204,0.282522,0.0798,0.022555,1.977372
0.281,0.001,0.11061224489795918,0.282699,0.0799,0.022599,2.094058
0.281,0.001,0.11653061224489795,0.282884,0.08,0.022644,2.190089
0.281,0.001,0.12244897959183673,0.283078,0.0801,0.022692,2.268665
0.281,0.001,0.12836734693877552,0.283281,0.0803,0.022742,2.332748
0.281,0.001,0.13428571428571429,0.283492,0.0804,0.022795,2.384892
0.281,0.001,0.14020408163265308,0.283713,0.0805,0.02285,2.427223
0.281,0.001,0.14612244897959184,0.283942,0.0806,0.022908,2.461471
0.281,0.001,0.1520408163265306,0.28418,0.0808,0.022968,2.489035
0.281,0.001,0.1579591836734694,0.284427,0.0809,0.02303,2.511041
0.281,0.001,0.16387755102040816,0.284682,0.0811,0.023095,2.528407
0.281,0.001,0.16979591836734695,0.284946,0.0812,0.023163,2.541881
0.281,0.001,0.1757142857142857,0.285218,0.0814,0.023233,2.552079
0.281,0.001,0.1816326530612245,0.285498,0.0815,0.023306,2.559511
0.281,0.001,0.18755102040816327,0.285787,0.0817,0.023381,2.564606
0.281,0.001,0.19346938775510206,0.286085,0.0819,0.023459,2.567719
0.281,0.001,0.19938775510204082,0.28639,0.0821,0.023539,2.569154
0.281,0.001,0.20530612244897958,0.286704,0.0823,0.023622,2.569165
0.281,0.001,0.21122448979591837,0.287026,0.0825,0.023708,2.567964
0.281,0.001,0.21714285714285714,0.287356,0.0827,0.023796,2.565729
0.281,0.001,0.22306122448979593,0.287694,0.0829,0.023888,2.562606
0.281,0.001,0.2289795918367347,0.28804,0.0831,0.023982,2.55871
0.281,0.001,0.23489795918367348,0.288394,0.0833,0.024078,2.554125
0.281,0.001,0.24081632653061225,0.288756,0.0835,0.024178,2.54891
0.281,0.001,0.24673469387755104,0.289126,0.0837,0.024281,2.543094
0.281,0.001,0.25265306122448977,0.289503,0.0839,0.024386,2.536683
0.281,0.001,0.25857142857142856,0.289888,0.0842,0.024494,2.529657
0.281,0.001,0.26448979591836735,0.290281,0.0844,0.024605,2.521976
0.281,0.001,0.27040816326530615,0.290681,0.0847,0.024719,2.513585
0.281,0.001,0.2763265306122449,0.291089,0.0849,0.024836,2.504417
0.281,0.001,0.28224489795918367,0.291504,0.0852,0.024956,2.494397
0.281,0.001,0.28816326530612246,0.291926,0.0854,0.025079,2.483451
0.281,0.001,0.2940816326530612,0.292356,0.0857,0.025205,2.471508
0.281,0.001,0.3,0.292792,0.086,0.025334,2.458506
0.28200000000000003,0.001,0.01,0.28208,0.0796,0.022446,-0.662833
0.28200000000000003,0.001,0.015918367346938776,0.282099,0.0796,0.02245,-0.651072
0.28200000000000003,0.001,0.02183673469387755,0.282126,0.0796,0.022457,-0.619904
0.28200000000000003,0.001,0.027755102040816326,0.282162,0.0796,0.022465,-0.554439
0.28200000000000003,0.001,0.0336734693877551,0.282205,0.0796,0.022475,-0.442178
0.28200000000000003,0.001,0.03959183673469388,0.282258,0.0797,0.022488,-0.280987
0.28200000000000003,0.001,0.04551020408163265,0.282322,0.0797,0.022504,-0.077292
0.28200000000000003,0.001,0.05142857142857143,0.282396,0.0797,0.022521,0.161024
0.28200000000000003,0.001,0.057346938775510205,0.282482,0.0798,0.022542,0.425252
0.28200000000000003,0.001,0.06326530612244897,0.282577,0.0799,0.022565,0.703334
0.28200000000000003,0.001,0.06918367346938775,0.282684,0.0799,0.022591,0.980526
0.28200000000000003,0.001,0.07510204081632653,0.2828,0.08,0.022619,1.242867
0.28200000000000003,0.001,0.08102040816326529,0.282926,0.08,0.02265,1.480281
0.28200000000000003,0.001,0.08693877551020407,0.283062,0.0801,0.022683,1.687621
0.28200000000000003,0.001,0.09285714285714285,0.283208,0.0802,0.022718,1.863928
0.28200000000000003,0.001,0.09877551020408162,0.283363,0.0803,0.022756,2.010979
0.28200000000000003,0.001,0.1046938775510204,0.283528,0.0804,0.022797,2.131916
0.28200000000000003,0.001,0.11061224489795918,0.283702,0.0805,0.02284,2.23032
0.28200000000000003,0.001,0.11653061224489795,0.283885,0.0806,0.022885,2.309687
0.28200000000000003,0.001,0.12244897959183673,0.284078,0.0807,0.022933,2.373195
0.28200000000000003,0.001,0.12836734693877552,0.28428,0.0808,0.022984,2.423629
0.28200000000000003,0.001,0.13428571428571429,0.284491,0.0809,0.023037,2.463368
0.28200000000000003,0.001,0.14020408163265308,0.284712,0.0811,0.023092,2.494417
0.28200000000000003,0.001,0.14612244897959184,0.284941,0.0812,0.02315,2.518439
0.28200000000000003,0.001,0.1520408163265306,0.285179,0.0813,0.023211,2.536799
0.28200000000000003,0.001,0.1579591836734694,0.285426,0.0815,0.023274,2.550608
0.28200000000000003,0.001,0.16387755102040816,0.285682,0.0816,0.023339,2.560757
0.28200000000000003,0.001,0.16979591836734695,0.285946,0.0818,0.023408,2.567962
0.28200000000000003,0.001,0.1757142857142857,0.286219,0.082,0.023478,2.57279
0.28200000000000003,0.001,0.1816326530612245,0.286501,0.0821,0.023552,2.575693
0.28200000000000003,0.001,0.18755102040816327,0.28679,0.0823,0.023628,2.577028
0.28200000000000003,0.001,0.19346938775510206,0.287089,0.0825,0.023706,2.577079
0.28200000000000003,0.001,0.19938775510204082,0.287395,0.0827,0.023787,2.57607
0.28200000000000003,0.001,0.20530612244897958,0.28771,0.0828,0.023871,2.57418
0.28200000000000003,0.001,0.21122448979591837,0.288032,0.083,0.023958,2.571548
0.28200000000000003,0.001,0.21714285714285714,0.288363,0.0832,0.024047,2.568283
0.28200000000000003,0.001,0.22306122448979593,0.288701,0.0834,0.024139,2.564467
0.28200000000000003,0.001,0.2289795918367347,0.289048,0.0836,0.024234,2.560158
0.28200000000000003,0.001,0.23489795918367348,0.289402,0.0839,0.024332,2.555389
0.28200000000000003,0.001,0.24081632653061225,0.289764,0.0841,0.024432,2.550173
0.28200000000000003,0.001,0.24673469387755104,0.290134,0.0843,0.024535,2.544499
0.28200000000000003,0.001,0.25265306122448977,0.290512,0.0845,0.024641,2.538339
0.28200000000000003,0.001,0.25857142857142856,0.290897,0.0848,0.02475,2.531643
0.28200000000000003,0.001,0.26448979591836735,0.291289,0.085,0.024862,2.524348
0.28200000000000003,0.001,0.27040816326530615,0.29169,0.0853,0.024977,2.516377
0.28200000000000003,0.001,0.2763265306122449,0.292097,0.0855,0.025094,2.507645
0.28200000000000003,0.001,0.28224489795918367,0.292512,0.0858,0.025215,2.498065
0.28200000000000003,0.001,0.28816326530612246,0.292933,0.086,0.025339,2.48755
0.28200000000000003,0.001,0.2940816326530612,0.293362,0.0863,0.025465,2.476022
0.28200000000000003,0.001,0.3,0.293798,0.0866,0.025595,2.463412
0.28300000000000003,0.001,0.01,0.282938,0.0801,0.022651,0.617535
0.28300000000000003,0.001,0.015918367346938776,0.282961,0.0801,0.022657,0.598258
0.28300000000000003,0.001,0.02183673469387755,0.282996,0.0801,0.022665,0.563925
0.28300000000000003,0.001,0.027755102040816326,0.283043,0.0801,0.022676,0.514181
0.28300000000000003,0.001,0.0336734693877551,0.283101,0.0801,0.02269,0.457035
0.28300000000000003,0.001,0.03959183673469388,0.28317,0.0802,0.022707,0.410659
0.28300000000000003,0.001,0.04551020408163265,0.283248,0.0802,0.022726,0.39777
0.28300000000000003,0.001,0.05142857142857143,0.283335,0.0803,0.022747,0.436839
0.28300000000000003,0.001,0.057346938775510205,0.283431,0.0803,0.02277,0.53582
0.28300000000000003,0.001,0.06326530612244897,0.283536,0.0804,0.022796,0.690032
0.28300000000000003,0.001,0.06918367346938775,0.283649,0.0805,0.022823,0.884466
0.28300000000000003,0.001,0.07510204081632653,0.283772,0.0805,0.022853,1.09932
0.28300000000000003,0.001,0.08102040816326529,0.283904,0.0806,0.022885,1.315822
0.28300000000000003,0.001,0.08693877551020407,0.284045,0.0807,0.02292,1.519894
0.28300000000000003,0.001,0.09285714285714285,0.284195,0.0808,0.022957,1.70315
0.28300000000000003,0.001,0.09877551020408162,0.284355,0.0809,0.022996,1.862114
0.28300000000000003,0.001,0.1046938775510204,0.284523,0.081,0.023038,1.996737
0.28300000000000003,0.001,0.11061224489795918,0.284701,0.0811,0.023082,2.108946
0.28300000000000003,0.001,0.11653061224489795,0.284887,0.0812,0.023129,2.201547
0.28300000000000003,0.001,0.12244897959183673,0.285083,0.0813,0.023178,2.277517
0.28300000000000003,0.001,0.12836734693877552,0.285288,0.0814,0.023229,2.339625
0.28300000000000003,0.001,0.13428571428571429,0.285501,0.0815,0.023283,2.390272
0.28300000000000003,0.001,0.14020408163265308,0.285723,0.0817,0.023339,2.43146
0.28300000000000003,0.001,0.14612244897959184,0.285954,0.0818,0.023398,2.464825
0.28300000000000003,0.001,0.1520408163265306,0.286194,0.0819,0.02346,2.491694
0.28300000000000003,0.001,0.1579591836734694,0.286443,0.0821,0.023523,2.513145
0.28300000000000003,0.001,0.16387755102040816,0.2867,0.0822,0.02359,2.530056
0.28300000000000003,0.001,0.16979591836734695,0.286965,0.0824,0.023659,2.543152
0.28300000000000003,0.001,0.1757142857142857,0.287239,0.0825,0.02373,2.55303
0.28300000000000003,0.001,0.1816326530612245,0.287522,0.0827,0.023805,2.560191
0.28300000000000003,0.001,0.18755102040816327,0.287813,0.0829,0.023881,2.565054
0.28300000000000003,0.001,0.19346938775510206,0.288112,0.0831,0.023961,2.567974
0.28300000000000003,0.001,0.19938775510204082,0.28842,0.0832,0.024043,2.569248
0.28300000000000003,0.001,0.20530612244897958,0.288736,0.0834,0.024128,2.569129
0.28300000000000003,0.001,0.21122448979591837,0.28906,0.0836,0.024216,2.567828
0.28300000000000003,0.001,0.21714285714285714,0.289393,0.0838,0.024306,2.56552
0.28300000000000003,0.001,0.22306122448979593,0.289733,0.084,0.024399,2.562349
0.28300000000000003,0.001,0.2289795918367347,0.290082,0.0842,0.024495,2.558426
0.28300000000000003,0.001,0.23489795918367348,0.290438,0.0845,0.024594,2.553835
0.28300000000000003,0.001,0.24081632653061225,0.290803,0.0847,0.024696,2.548628
0.28300000000000003,0.001,0.24673469387755104,0.291175,0.0849,0.0248,2.542834
0.28300000000000003,0.001,0.25265306122448977,0.291555,0.0851,0.024908,2.536453
0.28300000000000003,0.001,0.25857142857142856,0.291943,0.0854,0.025018,2.529462
0.28300000000000003,0.001,0.26448979591836735,0.292338,0.0856,0.025132,2.52182
0.28300000000000003,0.001,0.27040816326530615,0.292741,0.0859,0.025248,2.513467
0.28300000000000003,0.001,0.2763265306122449,0.293152,0.0861,0.025368,2.504333
0.28300000000000003,0.001,0.28224489795918367,0.293569,0.0864,0.02549,2.494344
0.28300000000000003,0.001,0.28816326530612246,0.293994,0.0867,0.025616,2.483421
0.28300000000000003,0.001,0.2940816326530612,0.294427,0.0869,0.025744,2.471494
0.28300000000000003,0.001,0.3,0.294866,0.0872,0.025876,2.4585
0.28400000000000003,0.001,0.01,0.284085,0.0807,0.022928,-0.648781
0.28400000000000003,0.001,0.015918367346938776,0.284106,0.0807,0.022933,-0.653076
0.28400000000000003,0.001,0.02183673469387755,0.284135,0.0807,0.02294,-0.646345
0.28400000000000003,0.001,0.027755102040816326,0.284173,0.0808,0.022949,-0.611751
0.28400000000000003,0.001,0.0336734693877551,0.284218,0.0808,0.02296,-0.531033
0.28400000000000003,0.001,0.03959183673469388,0.284272,0.0808,0.022973,-0.393613
0.28400000000000003,0.001,0.04551020408163265,0.284337,0.0808,0.022989,-0.200278
0.28400000000000003,0.001,0.05142857142857143,0.284412,0.0809,0.023007,0.041081
0.28400000000000003,0.001,0.057346938775510205,0.284497,0.0809,0.023028,0.318041
0.28400000000000003,0.001,0.06326530612244897,0.284593,0.081,0.023051,0.613899
0.28400000000000003,0.001,0.06918367346938775,0.2847,0.0811,0.023078,0.909975
0.28400000000000003,0.001,0.07510204081632653,0.284817,0.0811,0.023106,1.189699
0.28400000000000003,0.001,0.08102040816326529,0.284943,0.0812,0.023138,1.441709
0.28400000000000003,0.001,0.08693877551020407,0.28508,0.0813,0.023171,1.660549
0.28400000000000003,0.001,0.09285714285714285,0.285226,0.0814,0.023208,1.845519
0.28400000000000003,0.001,0.09877551020408162,0.285382,0.0814,0.023246,1.998882
0.28400000000000003,0.001,0.1046938775510204,0.285548,0.0815,0.023288,2.124301
0.28400000000000003,0.001,0.11061224489795918,0.285723,0.0816,0.023332,2.225812
0.28400000000000003,0.001,0.11653061224489795,0.285908,0.0818,0.023378,2.307284
0.28400000000000003,0.001,0.12244897959183673,0.286102,0.0819,0.023427,2.372184
0.28400000000000003,0.001,0.12836734693877552,0.286306,0.082,0.023478,2.423512
0.28400000000000003,0.001,0.13428571428571429,0.286518,0.0821,0.023533,2.463807
0.28400000000000003,0.001,0.14020408163265308,0.28674,0.0822,0.023589,2.495188
0.28400000000000003,0.001,0.14612244897959184,0.286971,0.0824,0.023648,2.5194
0.28400000000000003,0.001,0.1520408163265306,0.287211,0.0825,0.02371,2.537866
0.28400000000000003,0.001,0.1579591836734694,0.287459,0.0827,0.023775,2.55173
0.28400000000000003,0.001,0.16387755102040816,0.287717,0.0828,0.023842,2.56191
0.28400000000000003,0.001,0.16979591836734695,0.287983,0.083,0.023911,2.569132
0.28400000000000003,0.001,0.1757142857142857,0.288258,0.0831,0.023984,2.573972
0.28400000000000003,0.001,0.1816326530612245,0.288542,0.0833,0.024059,2.576883
0.28400000000000003,0.001,0.18755102040816327,0.288834,0.0835,0.024136,2.578221
0.28400000000000003,0.001,0.19346938775510206,0.289134,0.0836,0.024216,2.578269
0.28400000000000003,0.001,0.19938775510204082,0.289442,0.0838,0.024299,2.577247
0.28400000000000003,0.001,0.20530612244897958,0.289759,0.084,0.024385,2.575332
0.28400000000000003,0.001,0.21122448979591837,0.290084,0.0842,0.024474,2.572662
0.28400000000000003,0.001,0.21714285714285714,0.290417,0.0844,0.024565,2.569343
0.28400000000000003,0.001,0.22306122448979593,0.290758,0.0846,0.024659,2.565456
0.28400000000000003,0.001,0.2289795918367347,0.291107,0.0848,0.024756,2.561057
0.28400000000000003,0.001,0.23489795918367348,0.291464,0.0851,0.024855,2.556181
0.28400000000000003,0.001,0.24081632653061225,0.291829,0.0853,0.024958,2.550838
0.28400000000000003,0.001,0.24673469387755104,0.292202,0.0855,0.025063,2.545017
0.28400000000000003,0.001,0.25265306122448977,0.292582,0.0857,0.025172,2.53869
0.28400000000000003,0.001,0.25857142857142856,0.29297,0.086,0.025283,2.531806
0.28400000000000003,0.001,0.26448979591836735,0.293366,0.0862,0.025397,2.524301
0.28400000000000003,0.001,0.27040816326530615,0.293769,0.0865,0.025515,2.516099
0.28400000000000003,0.001,0.2763265306122449,0.294179,0.0867,0.025635,2.507115
0.28400000000000003,0.001,0.28224489795918367,0.294597,0.087,0.025758,2.497263
0.28400000000000003,0.001,0.28816326530612246,0.295022,0.0873,0.025884,2.486458
0.28400000000000003,0.001,0.2940816326530612,0.295454,0.0875,0.026014,2.474624
0.28400000000000003,0.001,0.3,0.295893,0.0878,0.026146,2.461695
0.28500000000000003,0.001,0.01,0.28494,0.0812,0.023135,0.66754
0.28500000000000003,0.001,0.015918367346938776,0.284961,0.0812,0.02314,0.660629
0.28500000000000003,0.001,0.02183673469387755,0.284993,0.0812,0.023148,0.641595
0.28500000000000003,0.001,0.027755102040816326,0.285038,0.0812,0.023159,0.606514
0.28500000000000003,0.001,0.0336734693877551,0.285095,0.0813,0.023173,0.560207
0.28500000000000003,0.001,0.03959183673469388,0.285163,0.0813,0.02319,0.519327
0.28500000000000003,0.001,0.04551020408163265,0.28524,0.0814,0.023209,0.507001
0.28500000000000003,0.001,0.05142857142857143,0.285328,0.0814,0.02323,0.542842
0.28500000000000003,0.001,0.057346938775510205,0.285424,0.0815,0.023254,0.635703
0.28500000000000003,0.001,0.06326530612244897,0.28553,0.0815,0.02328,0.781511
